event_id,feeder_id,trip_start_time,trip_end_time,fault_description
EVT_001281,FDR_002,10/06/2023 09:00,10/06/2023 11:00,"Storm-related outage, multiple spans affected"
EVT_001282,FDR_020,21/06/2023 16:00,21/06/2023 19:00,"HV trip – cause unclear, no defects found"
EVT_001283,FDR_001,09/12/2024 07:00,09/12/2024 16:00,Cable joint failure suspected
EVT_001284,FDR_019,10/04/2024 22:00,10/04/2024 23:00,Unknown cause – reset successful
EVT_001285,FDR_010,13/07/2024 16:00,14/07/2024 01:00,Conductor damage mid span
EVT_001286,FDR_008,04/02/2024 12:00,04/02/2024 20:00,Insulator failure reported on cross-arm
EVT_001287,FDR_005,26/08/2024 05:00,26/08/2024 07:00,UG cable strike during excavation works
EVT_001287_DUP,FDR_005,26/08/2024 05:02,26/08/2024 07:00,Duplicate trip record from control system
EVT_001288,FDR_007,13/10/2024 15:00,14/10/2024 03:00,Unknown cause – reset successful
EVT_001289,FDR_022,29/09/2024 13:00,30/09/2024 01:00,Tree contact on overhead line during high winds
EVT_001290,FDR_006,27/05/2024 04:00,27/05/2024 18:00,Squirrel on cross-arm causing fault
EVT_001290_DUP,FDR_006,27/05/2024 04:02,27/05/2024 18:00,Duplicate trip record from control system
EVT_001291,FDR_025,05/04/2024 19:00,06/04/2024 05:00,Cable joint failure suspected
EVT_001292,FDR_005,29/03/2024 03:00,29/03/2024 04:00,UG cable insulation breakdown
EVT_001293,FDR_004,30/05/2024 17:00,30/05/2024 22:00,UG cable insulation breakdown
EVT_001293_DUP,FDR_004,30/05/2024 17:02,30/05/2024 22:00,Duplicate trip record from control system
EVT_001294,FDR_021,16/10/2024 12:00,16/10/2024 20:00,Swan strike mid span over river
EVT_001295,FDR_023,31/03/2024 23:00,01/04/2024 12:00,Insulator failure reported on cross-arm
EVT_001296,FDR_014,26/10/2024 20:00,27/10/2024 01:00,Swan strike mid span over river
EVT_001297,FDR_001,02/05/2024 07:00,02/05/2024 19:00,"HV trip – cause unclear, no defects found"
EVT_001298,FDR_010,30/04/2024 02:00,30/04/2024 16:00,Conductor damage mid span
EVT_001299,FDR_012,16/02/2024 18:00,16/02/2024 23:00,Insulator failure reported on cross-arm
EVT_001300,FDR_001,09/05/2024 03:00,09/05/2024 06:00,"Storm-related outage, multiple spans affected"
EVT_001301,FDR_024,05/11/2024 14:00,05/11/2024 15:00,Tree contact on overhead line during high winds
EVT_001302,FDR_004,03/01/2024 23:00,04/01/2024 01:00,Squirrel on cross-arm causing fault
EVT_001303,FDR_005,24/10/2024 10:00,24/10/2024 15:00,"Storm-related outage, multiple spans affected"
EVT_001304,FDR_018,29/12/2024 19:00,30/12/2024 09:00,"HV trip – cause unclear, no defects found"
EVT_001305,FDR_004,14/09/2024 21:00,15/09/2024 10:00,Squirrel on cross-arm causing fault
EVT_001306,FDR_011,29/04/2024 07:00,29/04/2024 10:00,Conductor damage mid span
EVT_001307,FDR_001,20/11/2024 04:00,20/11/2024 13:00,Insulator failure reported on cross-arm
EVT_001308,FDR_015,26/01/2024 13:00,26/01/2024 22:00,"HV trip – cause unclear, no defects found"
EVT_001308_DUP,FDR_015,26/01/2024 13:02,26/01/2024 22:00,Duplicate trip record from control system
EVT_001309,FDR_012,25/12/2024 23:00,26/12/2024 00:00,Bird strike on overhead conductor
EVT_001310,FDR_017,24/08/2024 08:00,24/08/2024 21:00,Bird strike on overhead conductor
EVT_001311,FDR_009,11/07/2024 18:00,12/07/2024 07:00,Squirrel on cross-arm causing fault
EVT_001312,FDR_010,12/02/2024 02:00,12/02/2024 09:00,Conductor damage mid span
EVT_001312_DUP,FDR_010,12/02/2024 02:02,12/02/2024 09:00,Duplicate trip record from control system
EVT_001313,FDR_011,15/04/2024 12:00,15/04/2024 20:00,UG cable insulation breakdown
EVT_001314,FDR_003,06/09/2024 06:00,06/09/2024 13:00,Squirrel on cross-arm causing fault
EVT_001314_DUP,FDR_003,06/09/2024 06:02,06/09/2024 13:00,Duplicate trip record from control system
EVT_001315,FDR_021,21/09/2024 19:00,22/09/2024 07:00,Unknown cause – reset successful
EVT_001316,FDR_008,28/05/2024 11:00,28/05/2024 23:00,Unknown cause – reset successful
EVT_001316_DUP,FDR_008,28/05/2024 11:02,28/05/2024 23:00,Duplicate trip record from control system
EVT_001317,FDR_014,16/04/2024 07:00,16/04/2024 11:00,Bird strike on overhead conductor
EVT_001318,FDR_001,07/07/2024 12:00,07/07/2024 17:00,Conductor damage mid span
EVT_001319,FDR_006,28/12/2024 19:00,29/12/2024 03:00,Conductor damage mid span
EVT_001319_DUP,FDR_006,28/12/2024 19:02,29/12/2024 03:00,Duplicate trip record from control system
EVT_001320,FDR_018,30/10/2024 07:00,30/10/2024 15:00,Insulator failure reported on cross-arm
EVT_001321,FDR_021,22/08/2024 01:00,22/08/2024 07:00,Foil balloon contact on overhead line
EVT_001322,FDR_013,26/02/2024 12:00,26/02/2024 13:00,Cable joint failure suspected
EVT_001322_DUP,FDR_013,26/02/2024 12:02,26/02/2024 13:00,Duplicate trip record from control system
EVT_001323,FDR_020,01/09/2024 11:00,01/09/2024 13:00,Insulator failure reported on cross-arm
EVT_001323_DUP,FDR_020,01/09/2024 11:02,01/09/2024 13:00,Duplicate trip record from control system
EVT_001324,FDR_019,20/10/2024 15:00,21/10/2024 05:00,UG cable strike during excavation works
EVT_001325,FDR_023,17/03/2024 08:00,17/03/2024 14:00,"HV trip – cause unclear, no defects found"
EVT_001326,FDR_024,28/07/2024 07:00,28/07/2024 19:00,Tree contact on overhead line during high winds
EVT_001327,FDR_003,13/09/2024 01:00,13/09/2024 05:00,UG cable strike during excavation works
EVT_001328,FDR_017,29/06/2024 07:00,29/06/2024 17:00,Unknown cause – reset successful
EVT_001329,FDR_003,10/02/2024 02:00,10/02/2024 08:00,Swan strike mid span over river
EVT_001330,FDR_003,03/09/2024 16:00,03/09/2024 22:00,Conductor damage mid span
EVT_001331,FDR_023,21/11/2024 00:00,21/11/2024 10:00,Tree contact on overhead line during high winds
EVT_001332,FDR_013,01/03/2024 06:00,01/03/2024 14:00,UG cable insulation breakdown
EVT_001333,FDR_016,08/03/2024 11:00,08/03/2024 22:00,Conductor damage mid span
EVT_001334,FDR_005,17/09/2024 04:00,17/09/2024 16:00,UG cable insulation breakdown
EVT_001335,FDR_015,26/07/2024 06:00,26/07/2024 16:00,Tree contact on overhead line during high winds
EVT_001336,FDR_012,06/04/2024 12:00,06/04/2024 13:00,"HV trip – cause unclear, no defects found"
EVT_001337,FDR_017,28/08/2024 14:00,28/08/2024 20:00,"HV trip – cause unclear, no defects found"
EVT_001338,FDR_013,13/02/2024 22:00,14/02/2024 00:00,Foil balloon contact on overhead line
EVT_001339,FDR_015,09/09/2024 01:00,09/09/2024 10:00,Insulator failure reported on cross-arm
EVT_001340,FDR_004,25/06/2024 02:00,25/06/2024 11:00,Unknown cause – reset successful
EVT_001341,FDR_006,25/02/2024 01:00,25/02/2024 02:00,Foil balloon contact on overhead line
EVT_001342,FDR_003,27/05/2024 04:00,27/05/2024 06:00,Conductor damage mid span
EVT_001343,FDR_007,13/11/2024 23:00,14/11/2024 10:00,UG cable strike during excavation works
EVT_001344,FDR_016,31/08/2024 04:00,31/08/2024 10:00,Insulator failure reported on cross-arm
EVT_001345,FDR_024,19/12/2024 11:00,19/12/2024 21:00,Tree contact on overhead line during high winds
EVT_001346,FDR_005,02/08/2024 23:00,03/08/2024 10:00,Bird strike on overhead conductor
EVT_001347,FDR_018,01/10/2024 15:00,01/10/2024 21:00,Foil balloon contact on overhead line
EVT_001348,FDR_013,19/12/2024 09:00,19/12/2024 17:00,"HV trip – cause unclear, no defects found"
EVT_001349,FDR_009,19/07/2024 04:00,19/07/2024 10:00,UG cable insulation breakdown
EVT_001350,FDR_019,30/04/2024 10:00,30/04/2024 12:00,Unknown cause – reset successful
